pre_id,post_id,x,y,z,type
163455,10074,28567.0,21276.0,43100.0,post
163455,10074,28212.0,20922.0,43204.0,post
163455,10074,28120.0,20826.0,43180.0,post
163455,10074,30619.0,24175.0,44286.0,post
163455,10074,29416.0,22922.0,44280.0,post
163455,10074,29591.0,22952.0,43967.0,post
163455,10074,24649.0,19191.0,44187.0,post
163455,10074,24579.0,19188.0,44197.0,post
163455,10074,24566.0,19183.0,44201.0,post
163455,10074,24490.0,19167.0,44166.0,post
163455,10074,24615.0,19166.0,43992.0,post
163455,10074,25735.0,19047.0,43994.0,post
163455,10074,25697.0,19019.0,44012.0,post
163455,10074,24164.0,19059.0,43921.0,post
163455,10074,24702.0,19206.0,43963.0,post
163455,10074,28704.0,22305.0,43004.0,post
163455,10074,28637.0,22289.0,42977.0,post
163455,10074,28815.0,22340.0,42946.0,post
189565,10074,25404.0,23474.0,48115.0,post
189565,10074,25386.0,23399.0,48014.0,post
158617,10074,24579.0,22395.0,48779.0,post
158617,10074,21666.0,21563.0,48093.0,post
158617,10074,22547.0,20970.0,48100.0,post
158617,10074,22553.0,20938.0,48055.0,post
158617,10074,22782.0,23508.0,48050.0,post
158617,10074,24219.0,18818.0,44006.0,post
158617,10074,24233.0,18903.0,43964.0,post
158617,10074,24273.0,18881.0,43947.0,post
158617,10074,24123.0,18797.0,43917.0,post
172560,10074,23758.0,22594.0,46173.0,post
172560,10074,23999.0,22620.0,46108.0,post
172560,10074,23692.0,22538.0,46125.0,post
172560,10074,23497.0,22485.0,46231.0,post
172560,10074,23361.0,22416.0,46154.0,post
172560,10074,23463.0,21962.0,46086.0,post
172560,10074,23354.0,21951.0,46103.0,post
172560,10074,23344.0,21944.0,46125.0,post
172560,10074,23451.0,21931.0,46105.0,post
172560,10074,23434.0,22473.0,46068.0,post
172560,10074,23296.0,22392.0,45875.0,post
172560,10074,23287.0,22375.0,45855.0,post
172560,10074,23873.0,22651.0,46042.0,post
172560,10074,23778.0,22605.0,46003.0,post
172560,10074,24066.0,22583.0,46082.0,post
172560,10074,23460.0,21966.0,46079.0,post
172560,10074,24240.0,22237.0,46436.0,post
172560,10074,24280.0,22279.0,46392.0,post
172560,10074,24263.0,22278.0,46376.0,post
188556,10074,29916.0,23625.0,44656.0,post
188523,10074,29205.0,23781.0,47098.0,post
188523,10074,29283.0,23624.0,47312.0,post
157408,10074,24853.0,20939.0,44667.0,post
166501,10074,31368.0,24934.0,47206.0,post
200618,10074,29969.0,23918.0,47056.0,post
200618,10074,29764.0,23945.0,47044.0,post
200618,10074,29834.0,23967.0,46943.0,post
200618,10074,29834.0,23957.0,46939.0,post
200618,10074,29773.0,23917.0,46852.0,post
165512,10074,30164.0,23458.0,47828.0,post
165512,10074,29671.0,23944.0,48263.0,post
165512,10074,29530.0,24067.0,48184.0,post
165512,10074,28093.0,24834.0,46639.0,post
165512,10074,29327.0,24254.0,48189.0,post
165512,10074,28067.0,24779.0,46693.0,post
165512,10074,28458.0,24803.0,47820.0,post
