x,y,z,type
32231,35478,28628,post
32244,35442,28616,post
32244,35427,28565,post
32005,33347,29175,post
31971,33366,29145,post
31559,33445,29120,post
31519,33436,28976,post
31503,33441,28946,post
31576,36082,27696,post
31768,35935,28107,post
31800,35910,28055,post
31771,35935,28008,post
31726,35939,28002,post
32770,33418,31654,post
32688,33393,31644,post
31395,35704,27571,post
34134,32891,39573,post
34152,32985,39544,post
34137,32997,39528,post
30104,30141,38951,post
30053,30137,38933,post
34168,32842,39448,post
27639,29862,38276,post
33987,34638,38358,post
34270,33123,40164,post
28071,29601,38719,post
27890,29717,38678,post
30027,30161,38905,post
35502,33267,37036,post
33169,29609,39300,post
27591,30404,38045,post
33976,32983,36213,post
34272,33268,36460,post
27915,29708,38649,post
34730,33650,36618,post
33921,34356,37849,post
35116,33316,36857,post
35114,33342,36849,post
34080,33510,36039,post
34259,33763,36599,post
34455,33708,36583,post
34444,33554,36489,post
34664,33152,36861,post
34163,33716,36235,post
33841,32774,36054,post
33837,32833,35982,post
34233,33324,36391,post
34227,33305,36370,post
33054,33455,35453,post
33007,33507,35439,post
32465,33475,33658,post
32102,30957,32642,post
32051,30847,32592,post
32468,33551,33512,post
32619,33741,33337,post
32650,33714,33310,post
32012,31978,33521,post
31912,30816,32397,post
31893,30813,32394,post
32096,30982,32656,post
32088,31058,32639,post
32610,33865,30072,post
32775,34414,29730,post
32788,34429,29714,post
32756,34350,29706,post
32269,32469,29394,post
32249,32500,29408,post
32289,32450,29388,post
32771,34532,29616,post
31909,35546,27994,post
31995,33233,29222,post
32233,32668,29467,post
33272,32138,30091,post
33278,32126,30113,post
32767,32265,29637,post
32713,32277,29613,post
32776,32287,29622,post
32440,32288,29495,post
32852,32252,29676,post
31341,32495,28411,post
32032,33287,28699,post
32992,33813,29422,post
32652,33962,29312,post
32656,33941,29294,post
32047,33244,28623,post
32048,33234,28612,post
31941,33245,28554,post
32224,32593,29426,post
31282,35718,27328,post
31330,35709,27362,post
32202,32574,29310,post
31509,35763,27606,post
31588,35674,27634,post
31531,35596,27629,post
31454,35729,27472,post
31473,35645,27500,post
32341,35295,28492,post
32335,35311,28486,post
31087,36498,27049,post
31065,36521,27047,post
31882,35618,27849,post
31676,35631,27651,post
29960,33726,26547,post
30030,33668,26530,post
30050,33712,26510,post
30046,33707,26437,post
29995,33734,26437,post
31353,36239,27216,post
31365,36211,27189,post
31277,36264,27139,post
30015,33724,26365,post
29991,33728,26372,post
29506,34546,25513,post
29474,34564,25538,post
29437,34695,25686,post
29444,34695,25677,post
29436,34711,25667,post
29401,34796,25618,post
24259,30018,40196,post
22948,30185,40361,post
31966,35159,28014,post
31958,35099,27958,post
31959,35104,27945,post
23365,30039,42689,post
23270,30419,42366,post
23257,30253,42373,post
23276,30360,42277,post
23148,30254,40288,post
23154,30221,40263,post
23699,30225,41028,post
23723,30284,41029,post
23363,30038,42690,post
25944,30392,39985,post
24504,30139,40142,post
27554,29599,39062,post
27514,29574,39075,post
27578,29671,38951,post
24434,30221,40282,post
24818,30116,39859,post
24853,30020,39828,post
26646,29549,38699,post
24896,30067,39811,post
28097,29752,38779,post
26849,29404,39067,post
26392,29851,38446,post
26333,29842,38434,post
26399,29815,38440,post
23175,30375,40300,post
23144,30289,40259,post
25779,29886,39051,post
25400,29852,39020,post
25395,29817,38999,post
25535,29827,39353,post
25377,30735,39505,post
23728,30265,40696,post
23922,30260,40503,post
24324,30129,40722,post
24630,30193,40090,post
24687,30033,39980,post
25395,30426,39366,post
31240,39037,28782,post
33156,33608,33697,post
32437,33354,33681,post
32787,34442,29713,post
32774,34443,29708,post
30190,33459,26595,post
29402,34792,25575,post
29675,34000,25815,post
33960,32349,40792,post
33922,32192,40914,post
33903,32179,40934,post
33672,34925,39672,post
33676,34907,39677,post
34161,33571,39924,post
33754,34963,39580,post
33793,34903,39500,post
33816,34867,39482,post
34155,33500,39908,post
33970,32741,40433,post
33962,32742,40427,post
34224,33338,39921,post
33795,32087,41052,post
33770,34807,39685,post
34350,33186,39888,post
34237,33138,39896,post
34351,33207,39742,post
33770,34802,39675,post
34439,33189,39756,post
34138,33000,39527,post
33859,34668,39165,post
33751,34659,39132,post
33782,34666,39121,post
33743,34766,39089,post
33866,34703,39075,post
33765,34756,39096,post
33868,34659,39039,post
33848,34564,39049,post
33867,34542,38977,post
34254,33319,39956,post
34188,33664,40049,post
33973,33986,38436,post
33873,32870,40595,post
34170,34612,38087,post
34155,34616,38077,post
34296,33113,40184,post
34002,34631,38333,post
34281,33135,40160,post
34029,34613,37960,post
34073,34651,38243,post
34068,34651,38243,post
33990,34613,38264,post
34273,33137,40155,post
34055,34744,37935,post
34093,33907,38373,post
33932,34055,38823,post
33949,34092,38792,post
33885,34241,38760,post
33626,35078,39604,post
33585,35104,39586,post
34083,34862,37807,post
33817,34211,39140,post
33830,34220,39120,post
33163,29914,39372,post
33135,29915,39399,post
33115,29871,39380,post
33868,34222,39097,post
33864,34224,39077,post
33070,29740,39408,post
33875,34273,38965,post
33844,34234,38943,post
33904,34425,38628,post
33951,34336,38614,post
35082,33557,37347,post
34456,33453,39544,post
34461,33413,39529,post
33969,34318,38596,post
35056,33553,37314,post
35265,33549,37133,post
34295,33682,38914,post
33840,34916,39391,post
33819,34868,39350,post
33781,34826,39248,post
33793,34806,39375,post
33787,34794,39361,post
33767,34798,39236,post
34019,33786,38352,post
34087,34129,38580,post
33924,34304,38542,post
34081,34116,38581,post
35060,33038,37388,post
34025,34123,38416,post
34539,33572,36769,post
34593,33704,36671,post
34437,33547,36654,post
34559,33659,36661,post
34733,33371,37266,post
35283,33422,37189,post
34684,33430,37209,post
35167,33374,37209,post
35196,33374,37196,post
34540,33541,36782,post
34859,33395,37168,post
34676,33393,37171,post
34476,33532,36656,post
33814,33507,35726,post
33831,33384,35761,post
33854,33338,35962,post
34560,33933,36515,post
34161,33546,36219,post
34160,33408,36336,post
34138,33421,36329,post
34160,33513,36196,post
33357,32344,35907,post
33409,32404,36211,post
33414,32400,36189,post
33315,32390,36126,post
33413,33217,35405,post
33440,33198,35393,post
33412,33150,35357,post
33399,33144,35345,post
33306,32473,35822,post
33634,33408,35550,post
33674,33425,35516,post
33051,33696,33774,post
32977,33729,33710,post
32466,33419,33633,post
32441,33428,33613,post
32479,33438,33610,post
32219,31752,33342,post
32096,30980,32655,post
32408,33236,33394,post
32640,33692,33340,post
32646,33583,33381,post
31187,32035,34036,post
31154,32017,34010,post
32221,31778,33348,post
32464,33473,33431,post
32084,31176,32700,post
32092,31008,32660,post
32486,34723,29435,post
32494,34712,29410,post
32450,34154,30166,post
32516,34239,30000,post
30628,33402,27365,post
31682,35940,27632,post
31400,35672,27237,post
31941,35559,28230,post
31932,35526,28208,post
31522,35676,27460,post
31496,36787,27587,post
31443,36661,27559,post
31464,36642,27559,post
31505,36626,27502,post
30015,33487,26485,post
31553,36022,27777,post
31749,35991,27666,post
31644,35934,27657,post
30677,33230,27739,post
31823,35629,27742,post
31787,35656,27702,post
31869,35488,27900,post
31853,35314,27748,post
31241,36908,27237,post
31255,36916,27209,post
30467,33389,27006,post
30454,33397,26983,post
30039,33667,26448,post
29442,34676,25677,post
31933,35512,28128,post
28191,29907,38576,post
28296,29824,38549,post
28249,29823,38542,post
31006,36819,27132,post
31556,36611,27485,post
31094,37267,27331,post
31272,36997,27431,post
31218,37405,27492,post
29122,34453,25510,post
29219,34561,25417,post
29043,34625,25428,post
34180,32908,39671,post
34181,32894,39669,post
33738,34775,39103,post
33783,34694,39136,post
33999,34570,38070,post
34051,34751,37973,post
28005,29523,38614,post
33908,34060,38848,post
33797,34217,39152,post
33817,34213,38971,post
26725,29736,38813,post
26700,30308,38943,post
26844,29804,38774,post
33976,34837,37944,post
26699,30193,38916,post
26719,30153,38895,post
33792,34837,39246,post
34347,33221,36566,post
34009,34519,38094,post
34266,33263,36470,post
34025,34457,38161,post
26746,29893,38464,post
33162,32233,35416,post
33765,33469,35608,post
35202,33884,36731,post
35166,33983,36628,post
32967,33744,33693,post
32391,33365,33634,post
33428,33033,34247,post
32585,32394,33928,post
32315,32485,33915,post
32372,32376,33905,post
33051,33504,32877,post
33051,33531,32870,post
32244,31757,33361,post
32299,31691,33272,post
32213,31604,33155,post
33089,33320,33318,post
31824,31381,32388,post
32916,33851,33727,post
33078,33333,33282,post
32109,31477,32861,post
32103,31459,32822,post
32108,31762,33153,post
32132,31871,33089,post
32058,31453,32704,post
31950,31394,32515,post
32625,34570,29375,post
31996,32391,29094,post
32277,32878,29497,post
32249,32477,29431,post
32827,34015,30560,post
33071,33884,29796,post
33058,32258,29828,post
33294,32412,29977,post
32009,33231,29211,post
32028,33317,29277,post
33106,33943,29669,post
33061,33893,29629,post
33055,33890,29571,post
33033,33883,29505,post
32280,34832,28155,post
32273,34932,28103,post
32950,32327,29619,post
32286,32476,29511,post
32519,34824,29276,post
32045,33237,28895,post
31692,35896,27537,post
31613,35946,27436,post
32076,33252,29043,post
32181,33142,29027,post
32184,33136,29027,post
31781,35614,27592,post
30963,37035,26962,post
31404,36149,27074,post
31220,36225,27071,post
31225,36346,27014,post
31271,36234,26972,post
30214,33474,26620,post
31788,36001,27655,post
31868,35763,27735,post
30003,33720,26562,post
30035,33660,26535,post
30222,33557,26723,post
30073,33681,26652,post
31370,36198,27193,post
30602,37130,26634,post
23601,30541,41402,post
23556,30459,41469,post
23544,30635,41542,post
24145,30037,40481,post
34219,32517,39717,post
25450,30659,39454,post
34057,32774,39220,post
34074,32830,39152,post
34072,32828,39150,post
34907,33611,36766,post
34745,33658,36628,post
33167,32200,35406,post
33073,33297,35510,post
32635,32340,33940,post
32249,31495,33163,post
30825,39722,29828,post
33868,34583,39148,post
28228,29662,39083,post
27932,29672,38755,post
23328,30376,42323,post
32480,34487,28947,post
31396,33299,28980,post
31363,33316,28929,post
33189,32252,36201,post
33191,32217,36178,post
33209,32201,36192,post
33975,34134,38379,post
33976,34135,38379,post
33954,34076,38333,post
34765,33364,37357,post
33023,33267,35484,post
34164,33515,39925,post
33946,33001,36248,post
33012,33513,35429,post
31248,33511,28862,post
31265,33541,28889,post
34752,33477,39467,post
34101,33908,38641,post
34891,33374,36983,post
23092,29003,43258,post
23091,29016,43257,post
23105,29021,43178,post
33802,32752,40330,post
33966,34517,38738,post
33978,31806,40705,post
33866,34558,38389,post
32098,33415,29982,post
32073,33484,29928,post
34080,34088,38403,post
32571,33716,30771,post
33692,33120,35591,post
33707,33056,35637,post
31161,35659,27204,post
25898,29539,39270,post
32508,33868,30004,post
32467,33822,30001,post
31788,36078,28012,post
32047,33236,28622,post
24098,30078,40494,post
31124,33300,28597,post
31137,33307,28567,post
31236,33222,28837,post
31153,33298,28532,post
31156,33321,28512,post
31158,33313,28494,post
31160,33347,28473,post
23977,30177,40653,post
23890,30224,40746,post
24695,29974,40040,post
24719,29986,39937,post
23088,30296,40281,post
23052,30247,40295,post
23039,30266,40304,post
24284,30062,40346,post
24220,30059,40316,post
24161,30054,40352,post
24297,30047,40297,post
24874,29952,39889,post
24814,29995,39905,post
24996,30035,39683,post
24978,29992,39745,post
25017,30036,39621,post
25222,30034,39495,post
25175,30035,39497,post
24407,29997,40186,post
25382,30738,39719,post
25401,30725,39689,post
24299,29999,40268,post
25399,30713,39532,post
27551,30336,38398,post
27413,30317,38286,post
27471,30222,38223,post
28173,29902,38586,post
28101,29831,38506,post
28088,29837,38491,post
28082,29845,38465,post
26462,29824,38408,post
30885,33354,27646,post
30893,33359,27679,post
34722,33867,36555,post
33537,33636,29922,post
31285,35445,27356,post
33529,33109,34698,post
32169,32793,32440,post
31857,32148,33418,post
32014,32359,32735,post
31771,33329,29476,post
32543,32158,29569,post
23259,30080,42633,post
23276,30115,42607,post
23228,30086,42589,post
23202,30068,42607,post
24765,30567,40149,post
24617,30264,40111,post
24613,30271,40115,post
24643,30253,40091,post
24776,30428,40048,post
24389,30083,40594,post
24400,30175,40536,post
24457,30017,40504,post
24528,30181,40176,post
26594,30147,38951,post
24697,30160,39998,post
24767,30135,39937,post
24771,30117,39952,post
24732,29950,40173,post
24736,29938,40181,post
24986,29943,39951,post
24770,29934,40139,post
26225,29827,39163,post
26211,29832,39158,post
26207,29851,39120,post
26548,29768,39159,post
26767,29749,39092,post
26793,29754,39050,post
27535,29700,39096,post
27539,29706,39085,post
27585,29842,38988,post
27399,29786,39005,post
27417,29783,39014,post
27472,29723,38968,post
27438,29746,39004,post
27395,29749,39012,post
27540,29890,38978,post
27515,29692,39153,post
26712,29690,39165,post
26892,29693,39094,post
26852,29698,39110,post
27480,29623,39107,post
27170,29485,39136,post
27433,29684,38922,post
27396,29694,38915,post
26984,30269,38835,post
27698,30033,38609,post
27729,30015,38624,post
27705,29995,38606,post
27684,29978,38591,post
27644,30011,38576,post
24482,30181,40253,post
26240,30439,39566,post
26216,30445,39596,post
26192,30455,39556,post
24501,30173,40225,post
25427,30685,39714,post
26217,30501,39309,post
24849,30271,39906,post
26233,30497,39297,post
25496,29978,39414,post
25481,29987,39413,post
24850,30119,39902,post
24820,30129,39912,post
25598,30081,39255,post
25593,30071,39257,post
25615,30071,39258,post
26171,30474,39580,post
26205,30466,39517,post
25835,29882,39368,post
25727,29898,39395,post
25760,29897,39372,post
25700,29903,39395,post
25722,29913,39362,post
25076,29939,39883,post
25051,29942,39904,post
26265,29828,39392,post
25873,29870,39369,post
25152,29946,39819,post
25106,29933,39874,post
26338,30413,39163,post
25857,29878,39343,post
25784,29900,39335,post
25743,29913,39331,post
25888,29866,39358,post
25177,29938,39811,post
25132,29933,39856,post
26335,30410,39160,post
25936,29877,39259,post
25902,29881,39275,post
25210,29922,39797,post
26676,29709,39178,post
27653,29833,38887,post
27376,29792,38912,post
27358,29794,38865,post
27330,29796,38855,post
27801,29889,38844,post
27774,29878,38854,post
27420,29878,38784,post
27329,29904,38786,post
27306,29915,38786,post
27284,29928,38781,post
27215,29931,38797,post
27237,29922,38796,post
27171,29887,38800,post
27072,29890,38814,post
27101,29919,38804,post
27129,29923,38801,post
27728,29846,38792,post
27701,29856,38774,post
27329,29835,38821,post
27389,29831,38811,post
27345,29838,38816,post
27337,29847,38798,post
27289,29834,38818,post
27325,29841,38817,post
27238,29830,38830,post
27205,29877,38803,post
27104,29880,38812,post
25276,30089,39519,post
25302,30097,39483,post
27832,29924,38776,post
27791,29890,38749,post
27818,29928,38730,post
27718,29872,38742,post
27685,29863,38766,post
27685,29872,38742,post
27566,29873,38742,post
25334,30103,39459,post
25462,29980,39436,post
27804,29907,38703,post
27727,29880,38706,post
27760,29893,38685,post
27714,29900,38666,post
27601,29888,38709,post
27587,29887,38712,post
27555,29878,38690,post
27802,29958,38699,post
26814,30137,38897,post
27828,29957,38764,post
27808,29964,38728,post
25921,30013,39111,post
25938,30051,39091,post
25968,30031,39086,post
25875,30045,39127,post
25903,30018,39116,post
25845,30027,39150,post
25911,29983,39128,post
27658,29902,38625,post
27700,29912,38646,post
27643,29935,38589,post
